time,time_replication,time_lead_total_work
5.22694993019104,3.2312099933624268,5.22694993019104
5.235950469970703,3.2362217903137207,5.235950469970703
5.680179834365845,3.235884666442871,5.680179834365845
5.70090913772583,3.2341465950012207,5.70090913772583
5.916383266448975,3.249544858932495,5.916383266448975
5.236687183380127,3.2432143688201904,5.236687183380127
5.72921347618103,3.2437241077423096,5.72921347618103
5.834436893463135,3.2340047359466553,5.834436893463135
5.7665321826934814,3.2340636253356934,5.7665321826934814
6.319778203964233,3.2312190532684326,6.319778203964233
5.240052223205566,3.243173599243164,5.240052223205566
5.33821439743042,3.257741928100586,5.33821439743042
5.937409400939941,3.2327234745025635,5.937409400939941
5.3767383098602295,3.2550387382507324,5.3767383098602295
6.185335397720337,3.249262809753418,6.185335397720337
6.294064998626709,3.2663447856903076,6.294064998626709
6.246809482574463,3.254499912261963,6.246809482574463
5.825916767120361,3.2406835556030273,5.825916767120361
9.298778295516968,3.273352861404419,9.298778295516968
5.359496355056763,3.2322330474853516,5.359496355056763
5.814427375793457,3.2589492797851562,5.814427375793457
6.36269998550415,3.2400405406951904,6.36269998550415
5.704827308654785,3.242561101913452,5.704827308654785
6.126134872436523,3.251359701156616,6.126134872436523
5.703850269317627,3.2432305812835693,5.703850269317627
6.102523326873779,3.2360682487487793,6.102523326873779
6.584849834442139,3.250519275665283,6.584849834442139
5.225085735321045,3.2439348697662354,5.225085735321045
6.624815464019775,3.23858380317688,6.624815464019775
6.896906852722168,3.279994487762451,6.896906852722168
5.583247661590576,3.2442660331726074,5.583247661590576
5.2329888343811035,3.2518911361694336,5.2329888343811035
5.4159393310546875,3.2568109035491943,5.4159393310546875
5.712739944458008,3.256671667098999,5.712739944458008
5.791017532348633,3.2444446086883545,5.791017532348633
5.887577533721924,3.272814989089966,5.887577533721924
6.833261013031006,3.2516438961029053,6.833261013031006
5.705440282821655,3.234870195388794,5.705440282821655
5.233338117599487,3.2505228519439697,5.233338117599487
7.554435968399048,3.2476956844329834,7.554435968399048
5.723641395568848,3.246180772781372,5.723641395568848
5.867814540863037,3.2484912872314453,5.867814540863037
5.702763319015503,3.236290454864502,5.702763319015503
6.493833303451538,3.252777576446533,6.493833303451538
5.8579771518707275,3.2446980476379395,5.8579771518707275
5.341095924377441,3.2417993545532227,5.341095924377441
5.254391431808472,3.253668785095215,5.254391431808472
5.801198720932007,3.2466366291046143,5.801198720932007
5.22101616859436,3.245938301086426,5.22101616859436
5.245566368103027,3.249619722366333,5.245566368103027
5.724638223648071,3.237699508666992,5.724638223648071
5.232004165649414,3.245974063873291,5.232004165649414
5.508554935455322,3.2398509979248047,5.508554935455322
5.3077452182769775,3.257830858230591,5.3077452182769775
5.705631494522095,3.2546281814575195,5.705631494522095
6.01170015335083,3.2559211254119873,6.01170015335083
6.963330984115601,3.266268491744995,6.963330984115601
5.225759983062744,3.2451372146606445,5.225759983062744
5.235225200653076,3.2446200847625732,5.235225200653076
5.71320652961731,3.2514400482177734,5.71320652961731
5.775451183319092,3.247479200363159,5.775451183319092
5.73130989074707,3.2401211261749268,5.73130989074707
6.247476577758789,3.259371042251587,6.247476577758789
6.046207666397095,3.2396962642669678,6.046207666397095
5.964677333831787,3.2548725605010986,5.964677333831787
5.7728424072265625,3.240102767944336,5.7728424072265625
5.708534240722656,3.2516250610351562,5.708534240722656
6.553796291351318,3.2432498931884766,6.553796291351318
5.248396396636963,3.2460575103759766,5.248396396636963
5.669065713882446,3.241548776626587,5.669065713882446
5.241891860961914,3.2524988651275635,5.241891860961914
6.627840042114258,3.251384973526001,6.627840042114258
6.07707142829895,3.255980968475342,6.07707142829895
5.858482599258423,3.2662787437438965,5.858482599258423
5.7960546016693115,3.2978873252868652,5.7960546016693115
5.723252058029175,3.2385241985321045,5.723252058029175
6.176886081695557,3.2634894847869873,6.176886081695557
5.624145030975342,3.2412757873535156,5.624145030975342
5.246904611587524,3.2589521408081055,5.246904611587524
5.2412848472595215,3.2424163818359375,5.2412848472595215
6.369948625564575,3.266817808151245,6.369948625564575
5.731956720352173,3.241334915161133,5.731956720352173
5.25813889503479,3.258488416671753,5.25813889503479
6.636262893676758,3.2566237449645996,6.636262893676758
6.407702207565308,3.2499141693115234,6.407702207565308
5.237046480178833,3.2430217266082764,5.237046480178833
5.237567186355591,3.2438087463378906,5.237567186355591
5.7899017333984375,3.2571730613708496,5.7899017333984375
6.494258642196655,3.252566337585449,6.494258642196655
5.223851919174194,3.2435643672943115,5.223851919174194
5.395104885101318,3.258718729019165,5.395104885101318
5.231072902679443,3.2462050914764404,5.231072902679443
5.688925743103027,3.246986150741577,5.688925743103027
5.253435850143433,3.2446930408477783,5.253435850143433
6.251424789428711,3.2873446941375732,6.251424789428711
5.745123386383057,3.2684247493743896,5.745123386383057
6.701979160308838,3.2458512783050537,6.701979160308838
5.249671459197998,3.246901273727417,5.249671459197998
5.2815611362457275,3.236762523651123,5.2815611362457275
5.830105781555176,3.2339937686920166,5.830105781555176
