time,time_replication,time_lead_total_work
0.11886882781982422,0.037227630615234375,0.07301616668701172
0.11786293983459473,0.03652167320251465,0.07422423362731934
0.1121211051940918,0.03664517402648926,0.06352758407592773
0.12343192100524902,0.035277605056762695,0.07659173011779785
0.12333083152770996,0.03555440902709961,0.08011269569396973
0.09676504135131836,0.034407854080200195,0.05696368217468262
0.1187279224395752,0.03528332710266113,0.07284355163574219
0.10911369323730469,0.03314971923828125,0.06521201133728027
0.1096646785736084,0.032865047454833984,0.06659436225891113
0.11927103996276855,0.033651113510131836,0.07541489601135254
0.11694145202636719,0.03300952911376953,0.07703566551208496
0.12613129615783691,0.0460360050201416,0.06981921195983887
0.11301064491271973,0.03221297264099121,0.07057523727416992
0.12196016311645508,0.03583812713623047,0.07525300979614258
0.11260867118835449,0.0323789119720459,0.06973147392272949
0.10103440284729004,0.03264045715332031,0.06032443046569824
0.11702179908752441,0.032529354095458984,0.0737757682800293
0.14669156074523926,0.04162001609802246,0.0946497917175293
0.11612677574157715,0.031165361404418945,0.07408690452575684
0.11683177947998047,0.035398006439208984,0.07053375244140625
0.11300325393676758,0.03199434280395508,0.07082128524780273
0.11153388023376465,0.032974958419799805,0.06779837608337402
0.10199403762817383,0.03244829177856445,0.058451175689697266
0.11410808563232422,0.032128095626831055,0.07181954383850098
0.11870217323303223,0.03273320198059082,0.07506895065307617
0.11762523651123047,0.032625436782836914,0.07408452033996582
0.8905704021453857,0.03102731704711914,0.8494806289672852
0.11925125122070312,0.03387451171875,0.07349634170532227
0.11403274536132812,0.03520560264587402,0.06688547134399414
0.11154580116271973,0.03343081474304199,0.0661766529083252
0.10083365440368652,0.033589839935302734,0.05982565879821777
0.11600899696350098,0.03264045715332031,0.07209420204162598
0.11349201202392578,0.042859554290771484,0.0624849796295166
0.12032628059387207,0.034158945083618164,0.0753631591796875
0.12370657920837402,0.03327488899230957,0.0796053409576416
0.10968804359436035,0.033551931381225586,0.06869220733642578
0.10320281982421875,0.03242635726928711,0.060152292251586914
0.1119377613067627,0.03186511993408203,0.07309842109680176
0.10212540626525879,0.03212285041809082,0.05995774269104004
0.11711287498474121,0.03244328498840332,0.07363104820251465
0.11075592041015625,0.033254384994506836,0.06751656532287598
0.11599922180175781,0.033338069915771484,0.07567858695983887
0.10300087928771973,0.0331113338470459,0.05992460250854492
0.12010955810546875,0.03202390670776367,0.07783699035644531
0.11971116065979004,0.033490657806396484,0.07422566413879395
0.11724185943603516,0.03275322914123535,0.07300138473510742
0.11207914352416992,0.03794097900390625,0.06290245056152344
0.11594200134277344,0.0337526798248291,0.07067394256591797
0.11670970916748047,0.03179621696472168,0.07347941398620605
0.12603330612182617,0.040932416915893555,0.07358860969543457
0.10742449760437012,0.03247857093811035,0.0680396556854248
0.11599278450012207,0.03338813781738281,0.07133102416992188
0.11697196960449219,0.033907413482666016,0.07202029228210449
0.11206412315368652,0.03264021873474121,0.06820058822631836
0.11659765243530273,0.032927513122558594,0.07255864143371582
0.11254620552062988,0.03255009651184082,0.06873297691345215
0.11794424057006836,0.03315424919128418,0.07351136207580566
0.11872053146362305,0.03408312797546387,0.0733642578125
0.10695958137512207,0.03416013717651367,0.06638073921203613
0.11262226104736328,0.03231334686279297,0.06972956657409668
0.5491218566894531,0.03322124481201172,0.5052881240844727
0.44243788719177246,0.033806800842285156,0.40125107765197754
0.11145424842834473,0.03392958641052246,0.06613898277282715
0.11659836769104004,0.0387723445892334,0.06915736198425293
0.11720156669616699,0.03292655944824219,0.07280874252319336
0.10705876350402832,0.032605648040771484,0.06417632102966309
0.10862898826599121,0.03250575065612793,0.06727123260498047
0.11529850959777832,0.03337574005126953,0.07436442375183105
0.10286712646484375,0.03091287612915039,0.061235666275024414
0.11172723770141602,0.034276485443115234,0.07221627235412598
0.11469173431396484,0.03403806686401367,0.06990551948547363
0.10854673385620117,0.033623695373535156,0.06418347358703613
0.10293984413146973,0.033989906311035156,0.05815315246582031
0.1141660213470459,0.03400778770446777,0.07261276245117188
0.13800430297851562,0.03357958793640137,0.09429287910461426
0.1069943904876709,0.033345937728881836,0.0686647891998291
0.12302279472351074,0.03360295295715332,0.07871866226196289
0.11214065551757812,0.034244537353515625,0.06654191017150879
0.11219906806945801,0.038399696350097656,0.062422752380371094
0.11701202392578125,0.03501772880554199,0.07062649726867676
0.12050652503967285,0.03847098350524902,0.07078027725219727
0.10497069358825684,0.03424644470214844,0.059920549392700195
0.11525225639343262,0.03332781791687012,0.07052993774414062
0.13407540321350098,0.03518247604370117,0.09151816368103027
0.10816526412963867,0.03336310386657715,0.06453204154968262
0.10956478118896484,0.03364253044128418,0.06515645980834961
0.11727786064147949,0.03192567825317383,0.07521176338195801
0.10277819633483887,0.03209328651428223,0.059766292572021484
0.11814188957214355,0.03328752517700195,0.07422566413879395
0.10116243362426758,0.03303694725036621,0.06108355522155762
0.1092216968536377,0.03215813636779785,0.06989288330078125
0.10750150680541992,0.03266787528991699,0.06679439544677734
0.10642313957214355,0.03417325019836426,0.06071615219116211
0.12294936180114746,0.03370308876037598,0.07800006866455078
0.11120772361755371,0.03373575210571289,0.06634306907653809
0.09958672523498535,0.03259873390197754,0.0589292049407959
0.11809158325195312,0.03476095199584961,0.07195496559143066
0.12172198295593262,0.04088425636291504,0.0693817138671875
0.48410725593566895,0.03410148620605469,0.4416050910949707
0.5161356925964355,0.0340118408203125,0.47026944160461426
