time_download
0.086228291
0.1596415
0.151443208
0.079535417
0.146142792
0.154066583
0.156071583
0.146258458
0.159414375
0.077707208
0.161316417
0.155001208
0.14620275
0.161290792
0.153432292
0.155658584
0.152489625
0.156077417
0.067150917
0.162282084
0.152733417
0.146727083
0.160734208
0.153485125
0.15464575
0.154807458
0.146611792
0.151781334
0.085575291
0.158979959
0.06891425
0.154927167
0.161450167
0.147055083
0.067244875
0.160452042
0.067493042
0.074090292
0.161973167
0.067374708
0.068707375
0.082287833
0.157559416
0.146374834
0.152559666
0.082665542
0.157995958
0.145394958
0.152945583
0.156819833
0.152130042
0.153350791
0.15050525
0.0658385
0.152780959
0.087544917
0.157358834
0.145941667
0.154770666
0.161118292
0.146531833
0.067073083
0.083922292
0.160276791
0.152238375
0.145866208
0.154824792
0.06595375
0.152198208
0.161129
0.067063042
0.15273725
0.161251459
0.067396083
0.145037792
0.157501625
0.155551667
0.156116541
0.08249325
0.082571083
0.084031583
0.154441458
0.153419584
0.153943417
0.150299458
0.065455375
0.159572583
0.162263916
0.066221208
0.170311
0.154122333
0.069462209
0.156889
0.070799375
0.074534625
0.158719125
0.154137625
0.153178792
0.157751292
0.154271167
