time_download
0.041431083
0.035471417
0.041130875
0.03926175
0.0394445
0.039539625
0.040790875
0.035735708
0.038869375
0.036099791
0.039522541
0.037023208
0.038156375
0.036297417
0.036987334
0.039074875
0.042816708
0.041506083
0.04015325
0.036922
0.038113041
0.040434541
0.038720417
0.039529292
0.037894125
0.038357875
0.0426135
0.04101975
0.043067584
0.042247375
0.035103167
0.037040458
0.046197125
0.043412167
0.036930625
0.039516542
0.042512958
0.035773667
0.03783175
0.04839825
0.041427416
0.044477167
0.036095041
0.037129583
0.036351875
0.041475334
0.038871709
0.038956708
0.03797175
0.035511042
0.040262459
0.037153625
0.0399925
0.039048709
0.043664709
0.043485292
0.039563166
0.033958333
0.036106375
0.036916458
0.034904458
0.036753625
0.0412905
0.038228042
0.04574475
0.043919083
0.03597225
0.037768416
0.042139166
0.042301959
0.043425583
0.039985584
0.042092625
0.039072958
0.040082625
0.042142834
0.036868875
0.045502917
0.037761083
0.038830625
0.03866225
0.041380666
0.040024875
0.040986916
0.037121875
0.038757458
0.04116675
0.043344334
0.033960666
0.038496834
0.041170625
0.038665791
0.040753333
0.039717166
0.039071292
0.042359208
0.040873
0.0412085
0.034512916
0.040756291
