time,time_replication,time_lead_total_work
0.6370065212249756,0.3756859302520752,0.6370065212249756
0.6276757717132568,0.3755049705505371,0.6276757717132568
0.6327111721038818,0.37346911430358887,0.6327111721038818
0.6346025466918945,0.3730905055999756,0.6346025466918945
0.6336960792541504,0.3650693893432617,0.6336960792541504
1.3759655952453613,0.38213086128234863,1.3759655952453613
0.6349081993103027,0.37444376945495605,0.6349081993103027
0.6318292617797852,0.3726351261138916,0.6318292617797852
0.6302988529205322,0.37209343910217285,0.6302988529205322
0.6336081027984619,0.373455286026001,0.6336081027984619
0.6527359485626221,0.3747901916503906,0.6527359485626221
0.6354348659515381,0.37453389167785645,0.6354348659515381
0.6116876602172852,0.3709127902984619,0.6116876602172852
0.6326384544372559,0.3768889904022217,0.6326384544372559
0.6307084560394287,0.368851900100708,0.6307084560394287
0.6340398788452148,0.36997365951538086,0.6340398788452148
0.628474235534668,0.3718147277832031,0.628474235534668
0.6376357078552246,0.37294530868530273,0.6376357078552246
0.619072675704956,0.36589980125427246,0.619072675704956
0.628704309463501,0.3731257915496826,0.628704309463501
0.6227395534515381,0.37353968620300293,0.6227395534515381
0.6391425132751465,0.3728046417236328,0.6391425132751465
0.6348788738250732,0.3753211498260498,0.6348788738250732
0.6386818885803223,0.3782792091369629,0.6386818885803223
0.621955394744873,0.3632931709289551,0.621955394744873
0.6271297931671143,0.3691534996032715,0.6271297931671143
0.634680986404419,0.36759090423583984,0.634680986404419
0.6280608177185059,0.3816676139831543,0.6280608177185059
0.6309900283813477,0.3735184669494629,0.6309900283813477
0.6304366588592529,0.37517881393432617,0.6304366588592529
0.6341464519500732,0.3707394599914551,0.6341464519500732
0.625525951385498,0.36237168312072754,0.625525951385498
1.0780844688415527,0.3797600269317627,1.0780844688415527
0.6288695335388184,0.3693838119506836,0.6288695335388184
0.6383328437805176,0.3694467544555664,0.6383328437805176
0.614161491394043,0.3663210868835449,0.614161491394043
0.6195354461669922,0.369490385055542,0.6195354461669922
0.6341567039489746,0.3789396286010742,0.6341567039489746
0.639409065246582,0.3774263858795166,0.639409065246582
1.6819660663604736,0.38420748710632324,1.6819660663604736
0.727806806564331,0.3849453926086426,0.727806806564331
0.6370842456817627,0.3755018711090088,0.6370842456817627
0.6378450393676758,0.3810422420501709,0.6378450393676758
0.7018871307373047,0.36617279052734375,0.7018871307373047
0.6225833892822266,0.3798184394836426,0.6225833892822266
0.6239268779754639,0.36652183532714844,0.6239268779754639
1.1390559673309326,0.37063145637512207,1.1390559673309326
1.964716911315918,0.37587714195251465,1.964716911315918
0.6353785991668701,0.3863098621368408,0.6353785991668701
0.6326906681060791,0.3750126361846924,0.6326906681060791
0.6245777606964111,0.36993837356567383,0.6245777606964111
0.6268815994262695,0.38252878189086914,0.6268815994262695
0.6200301647186279,0.3700876235961914,0.6200301647186279
0.6258220672607422,0.3731651306152344,0.6258220672607422
0.6209125518798828,0.36869192123413086,0.6209125518798828
0.6487822532653809,0.38283467292785645,0.6487822532653809
0.6379356384277344,0.38211512565612793,0.6379356384277344
0.6503467559814453,0.3797299861907959,0.6503467559814453
0.6324954032897949,0.3813192844390869,0.6324954032897949
0.9528505802154541,0.3849141597747803,0.9528505802154541
0.6301684379577637,0.37674832344055176,0.6301684379577637
0.625054121017456,0.37781691551208496,0.625054121017456
0.6265921592712402,0.38476133346557617,0.6265921592712402
0.6443271636962891,0.3841564655303955,0.6443271636962891
0.7423737049102783,0.37692689895629883,0.7423737049102783
0.6249282360076904,0.3721909523010254,0.6249282360076904
0.6171300411224365,0.3657209873199463,0.6171300411224365
0.6290915012359619,0.3781552314758301,0.6290915012359619
0.6282212734222412,0.37488889694213867,0.6282212734222412
0.6421396732330322,0.3708937168121338,0.6421396732330322
1.099771499633789,0.38983964920043945,1.099771499633789
0.6470446586608887,0.38452911376953125,0.6470446586608887
0.6304068565368652,0.366119384765625,0.6304068565368652
0.6510872840881348,0.38542866706848145,0.6510872840881348
0.61611008644104,0.3685011863708496,0.61611008644104
0.6350047588348389,0.374737024307251,0.6350047588348389
0.6332342624664307,0.3689534664154053,0.6332342624664307
0.652787446975708,0.3893616199493408,0.652787446975708
0.6223816871643066,0.37555932998657227,0.6223816871643066
0.6379375457763672,0.3762674331665039,0.6379375457763672
0.8107142448425293,0.36650991439819336,0.8107142448425293
0.6228647232055664,0.3643467426300049,0.6228647232055664
1.4750397205352783,0.3667151927947998,1.4750397205352783
0.6176557540893555,0.37755584716796875,0.6176557540893555
0.6276087760925293,0.36769866943359375,0.6276087760925293
0.7492461204528809,0.3633568286895752,0.7492461204528809
0.618048906326294,0.3720269203186035,0.618048906326294
0.627117395401001,0.37413501739501953,0.627117395401001
0.6327123641967773,0.37653374671936035,0.6327123641967773
0.6207070350646973,0.3827953338623047,0.6207070350646973
0.6264488697052002,0.3717019557952881,0.6264488697052002
0.6475534439086914,0.38803696632385254,0.6475534439086914
0.6688210964202881,0.3748941421508789,0.6688210964202881
0.6316523551940918,0.3765146732330322,0.6316523551940918
0.6381909847259521,0.3780250549316406,0.6381909847259521
0.6300969123840332,0.3707761764526367,0.6300969123840332
1.8754222393035889,0.3628201484680176,1.8754222393035889
0.6477868556976318,0.3818092346191406,0.6477868556976318
0.6520440578460693,0.3865089416503906,0.6520440578460693
0.64034104347229,0.3807218074798584,0.64034104347229
