time,time_replication,time_lead_total_work,time_download
5.22694993019104,3.2312099933624268,5.22694993019104,1.151055167
5.235950469970703,3.2362217903137207,5.235950469970703,1.1489395
5.680179834365845,3.235884666442871,5.680179834365845,1.1444985
5.70090913772583,3.2341465950012207,5.70090913772583,1.140522666
5.916383266448975,3.249544858932495,5.916383266448975,1.158180167
5.236687183380127,3.2432143688201904,5.236687183380127,1.159412459
5.72921347618103,3.2437241077423096,5.72921347618103,1.154478708
5.834436893463135,3.2340047359466553,5.834436893463135,1.172894667
5.7665321826934814,3.2340636253356934,5.7665321826934814,1.128958791
6.319778203964233,3.2312190532684326,6.319778203964233,1.157358959
5.240052223205566,3.243173599243164,5.240052223205566,1.151018917
5.33821439743042,3.257741928100586,5.33821439743042,1.150853417
5.937409400939941,3.2327234745025635,5.937409400939941,1.124261542
5.3767383098602295,3.2550387382507324,5.3767383098602295,1.182212209
6.185335397720337,3.249262809753418,6.185335397720337,1.152138
6.294064998626709,3.2663447856903076,6.294064998626709,1.150048292
6.246809482574463,3.254499912261963,6.246809482574463,1.150337375
5.825916767120361,3.2406835556030273,5.825916767120361,1.157450458
9.298778295516968,3.273352861404419,9.298778295516968,1.153440208
5.359496355056763,3.2322330474853516,5.359496355056763,1.183358375
5.814427375793457,3.2589492797851562,5.814427375793457,0.332199292
6.36269998550415,3.2400405406951904,6.36269998550415,0.349187667
5.704827308654785,3.242561101913452,5.704827308654785,1.169982375
6.126134872436523,3.251359701156616,6.126134872436523,1.149072875
5.703850269317627,3.2432305812835693,5.703850269317627,1.152915792
6.102523326873779,3.2360682487487793,6.102523326873779,1.143108292
6.584849834442139,3.250519275665283,6.584849834442139,1.121955875
5.225085735321045,3.2439348697662354,5.225085735321045,1.127902834
6.624815464019775,3.23858380317688,6.624815464019775,1.122449417
6.896906852722168,3.279994487762451,6.896906852722168,1.180128417
5.583247661590576,3.2442660331726074,5.583247661590576,0.326438334
5.2329888343811035,3.2518911361694336,5.2329888343811035,0.331779833
5.4159393310546875,3.2568109035491943,5.4159393310546875,0.337876333
5.712739944458008,3.256671667098999,5.712739944458008,1.138392875
5.791017532348633,3.2444446086883545,5.791017532348633,1.151811625
5.887577533721924,3.272814989089966,5.887577533721924,0.324669
6.833261013031006,3.2516438961029053,6.833261013031006,1.154166792
5.705440282821655,3.234870195388794,5.705440282821655,1.152869667
5.233338117599487,3.2505228519439697,5.233338117599487,1.122021292
7.554435968399048,3.2476956844329834,7.554435968399048,1.151282458
5.723641395568848,3.246180772781372,5.723641395568848,1.217832041
5.867814540863037,3.2484912872314453,5.867814540863037,0.330901709
5.702763319015503,3.236290454864502,5.702763319015503,1.150829125
6.493833303451538,3.252777576446533,6.493833303451538,1.127114208
5.8579771518707275,3.2446980476379395,5.8579771518707275,0.326648667
5.341095924377441,3.2417993545532227,5.341095924377441,1.174885167
5.254391431808472,3.253668785095215,5.254391431808472,1.1236545
5.801198720932007,3.2466366291046143,5.801198720932007,1.155343708
5.22101616859436,3.245938301086426,5.22101616859436,1.150836
5.245566368103027,3.249619722366333,5.245566368103027,0.329172417
5.724638223648071,3.237699508666992,5.724638223648071,1.14453925
5.232004165649414,3.245974063873291,5.232004165649414,1.148798125
5.508554935455322,3.2398509979248047,5.508554935455322,1.149589416
5.3077452182769775,3.257830858230591,5.3077452182769775,1.214301458
5.705631494522095,3.2546281814575195,5.705631494522095,0.343103625
6.01170015335083,3.2559211254119873,6.01170015335083,1.151362667
6.963330984115601,3.266268491744995,6.963330984115601,0.331172
5.225759983062744,3.2451372146606445,5.225759983062744,1.160264667
5.235225200653076,3.2446200847625732,5.235225200653076,1.140877625
5.71320652961731,3.2514400482177734,5.71320652961731,1.125126291
5.775451183319092,3.247479200363159,5.775451183319092,1.153310833
5.73130989074707,3.2401211261749268,5.73130989074707,1.158735666
6.247476577758789,3.259371042251587,6.247476577758789,0.327418917
6.046207666397095,3.2396962642669678,6.046207666397095,1.155129458
5.964677333831787,3.2548725605010986,5.964677333831787,0.329387292
5.7728424072265625,3.240102767944336,5.7728424072265625,0.332097584
5.708534240722656,3.2516250610351562,5.708534240722656,1.15161575
6.553796291351318,3.2432498931884766,6.553796291351318,0.329433833
5.248396396636963,3.2460575103759766,5.248396396636963,0.339635166
5.669065713882446,3.241548776626587,5.669065713882446,0.332406792
5.241891860961914,3.2524988651275635,5.241891860961914,1.149133625
6.627840042114258,3.251384973526001,6.627840042114258,1.188331791
6.07707142829895,3.255980968475342,6.07707142829895,1.151857458
5.858482599258423,3.2662787437438965,5.858482599258423,0.329825625
5.7960546016693115,3.2978873252868652,5.7960546016693115,1.149890708
5.723252058029175,3.2385241985321045,5.723252058029175,1.152450958
6.176886081695557,3.2634894847869873,6.176886081695557,1.149158625
5.624145030975342,3.2412757873535156,5.624145030975342,1.213856125
5.246904611587524,3.2589521408081055,5.246904611587524,1.157140916
5.2412848472595215,3.2424163818359375,5.2412848472595215,1.123001333
6.369948625564575,3.266817808151245,6.369948625564575,1.1536565
5.731956720352173,3.241334915161133,5.731956720352173,1.161523375
5.25813889503479,3.258488416671753,5.25813889503479,1.151683041
6.636262893676758,3.2566237449645996,6.636262893676758,1.156446875
6.407702207565308,3.2499141693115234,6.407702207565308,1.152069208
5.237046480178833,3.2430217266082764,5.237046480178833,1.149919792
5.237567186355591,3.2438087463378906,5.237567186355591,1.150558625
5.7899017333984375,3.2571730613708496,5.7899017333984375,1.123275458
6.494258642196655,3.252566337585449,6.494258642196655,1.158614916
5.223851919174194,3.2435643672943115,5.223851919174194,1.14982575
5.395104885101318,3.258718729019165,5.395104885101318,1.124056375
5.231072902679443,3.2462050914764404,5.231072902679443,1.158626167
5.688925743103027,3.246986150741577,5.688925743103027,1.139743166
5.253435850143433,3.2446930408477783,5.253435850143433,0.32942025
6.251424789428711,3.2873446941375732,6.251424789428711,0.343850875
5.745123386383057,3.2684247493743896,5.745123386383057,1.144396333
6.701979160308838,3.2458512783050537,6.701979160308838,0.330373083
5.249671459197998,3.246901273727417,5.249671459197998,0.3599725
5.2815611362457275,3.236762523651123,5.2815611362457275,1.146346083
5.830105781555176,3.2339937686920166,5.830105781555176,1.154879291
