time_download
1.12462875
1.1527255
1.151465125
1.154399042
1.147393375
1.121023917
1.18256125
1.13208725
0.345046208
0.331804792
1.150852792
1.150436167
1.147561125
1.254603708
1.15363825
1.125804083
0.327401125
1.167145209
1.19576925
0.326163416
0.356003333
1.144591542
0.329123458
1.142765
0.329878875
1.140629833
1.126749667
1.149018542
0.330451375
1.158512792
1.151230709
1.169417666
1.129546041
0.335513292
1.182413125
1.139534875
1.138392291
0.328729125
1.143469375
1.126455708
1.153306625
1.124170542
1.14471325
0.353880209
1.149060375
1.1531405
1.226731292
1.120744334
1.158124417
0.335685291
1.153096375
1.127760334
1.125670625
1.124114833
1.147010958
1.150256209
1.15419625
1.122419875
1.124116917
1.160189125
1.156826125
0.327934042
1.188918292
0.339920666
1.149252667
1.132560542
0.349643875
1.152210542
1.150506333
1.176919292
1.152117875
1.151604292
1.125792208
1.150652625
1.149363958
1.150854042
0.327430875
1.1611415
1.122439458
1.157837333
1.154699083
1.123419875
1.125144166
1.153501042
1.152531375
0.327998791
1.174501583
1.156489875
0.330067208
1.155679083
1.1549475
0.326646958
1.148456791
1.123704958
0.329299375
1.153182917
1.152018416
1.155214417
1.141162625
1.125361042
