time,time_replication,time_lead_total_work,time_download
7.8341803550720215,3.408174991607666,3.447796106338501,1.12462875
6.3980185985565186,3.399381160736084,2.030564308166504,1.1527255
6.408308267593384,3.397291898727417,2.0419516563415527,1.151465125
6.392614364624023,3.400296449661255,2.0239100456237793,1.154399042
7.09373664855957,3.4006645679473877,2.7209293842315674,1.147393375
7.418749570846558,3.475673198699951,2.9693713188171387,1.121023917
7.331526041030884,3.409059524536133,2.9537312984466553,1.18256125
7.909592628479004,3.427231788635254,3.509845733642578,1.13208725
7.247682571411133,3.47381329536438,2.8047921657562256,0.345046208
7.442937850952148,4.072064161300659,2.402388334274292,0.331804792
6.6206583976745605,3.4044392108917236,2.2412538528442383,1.150852792
7.783247470855713,3.418799877166748,3.3945956230163574,1.150436167
6.863161563873291,3.402507781982422,2.485250234603882,1.147561125
6.9533162117004395,3.409855842590332,2.5714669227600098,1.254603708
6.827587842941284,3.3947112560272217,2.4649693965911865,1.15363825
6.948798894882202,3.392148733139038,2.5878665447235107,1.125804083
7.2935826778411865,3.4120872020721436,3.689854383468628,0.327401125
6.846509695053101,3.397120237350464,2.482591152191162,1.167145209
6.876734972000122,3.386558771133423,2.5166900157928467,1.19576925
7.148458480834961,3.400959014892578,2.773616313934326,0.326163416
7.515687942504883,3.392627477645874,3.154181480407715,0.356003333
6.556548833847046,3.5500595569610596,2.0348823070526123,1.144591542
7.998325347900391,3.398383378982544,3.6300511360168457,0.329123458
6.484628677368164,3.480783700942993,2.0306315422058105,1.142765
7.542022705078125,3.399757146835327,3.169454574584961,0.329878875
6.797252655029297,3.407707691192627,2.422443151473999,1.140629833
6.394047021865845,3.393890380859375,2.0304017066955566,1.126749667
6.629523038864136,3.4070849418640137,3.0078747272491455,1.149018542
6.401134729385376,3.4061965942382812,2.02658748626709,0.330451375
6.428817987442017,3.408992052078247,2.0415682792663574,1.158512792
6.579391002655029,3.5935754776000977,2.0188279151916504,1.151230709
5.971606492996216,3.402848720550537,2.3919601440429688,1.169417666
5.6085264682769775,3.3961410522460938,2.0383899211883545,1.129546041
6.390848159790039,3.3938050270080566,2.0281336307525635,0.335513292
6.844776630401611,3.8433213233947754,2.0323214530944824,1.182413125
6.248264312744141,3.403963565826416,2.6713554859161377,1.139534875
6.400026559829712,3.401836633682251,2.0259382724761963,1.138392291
5.613827705383301,3.3883309364318848,2.050351858139038,0.328729125
7.522215127944946,3.4031195640563965,3.152528762817383,1.143469375
5.678603410720825,3.401916027069092,2.0792465209960938,1.126455708
6.207782745361328,3.4144344329833984,2.6103079319000244,1.153306625
6.805631399154663,3.402859687805176,2.4342806339263916,1.124170542
6.921850919723511,3.384964942932129,2.569467306137085,1.14471325
6.973906993865967,3.3896985054016113,3.4110283851623535,0.353880209
6.183331727981567,3.3983612060546875,2.6075165271759033,1.149060375
6.8965678215026855,3.3999221324920654,2.5267333984375,1.1531405
6.880933046340942,3.4080536365509033,2.5012447834014893,1.226731292
6.401859998703003,3.404819965362549,2.0252623558044434,1.120744334
6.744409084320068,3.6023828983306885,2.9422779083251953,1.158124417
6.665507793426514,3.3961024284362793,3.074669122695923,0.335685291
8.023044109344482,4.608431100845337,2.445241689682007,1.153096375
6.4050233364105225,3.39621639251709,2.036363363265991,1.127760334
6.874809265136719,3.40773606300354,2.497490167617798,1.125670625
7.013241767883301,3.408372402191162,2.6352460384368896,1.124114833
6.414695739746094,3.406195878982544,2.0383496284484863,1.147010958
6.399962425231934,3.3925881385803223,2.032036781311035,1.150256209
6.132888555526733,3.4537739753723145,2.5034101009368896,1.15419625
7.5514984130859375,3.413973569869995,3.1705195903778076,1.122419875
6.553130388259888,3.402540445327759,2.945584774017334,1.124116917
6.96103048324585,3.3969242572784424,2.5956156253814697,1.160189125
6.940323114395142,3.414452075958252,2.5577802658081055,1.156826125
6.405058860778809,3.39695143699646,2.0389866828918457,0.327934042
6.898864030838013,3.412252426147461,2.515643835067749,1.188918292
5.640855312347412,3.3996264934539795,2.061495065689087,0.339920666
6.416086196899414,3.4074835777282715,2.039656162261963,1.149252667
6.4036664962768555,3.391490936279297,2.034825563430786,1.132560542
6.389760732650757,3.388986110687256,2.029423475265503,0.349643875
7.392387390136719,3.392629623413086,3.032363176345825,1.152210542
6.10317325592041,3.3930296897888184,2.535499334335327,1.150506333
6.39840030670166,3.4011998176574707,2.0289015769958496,1.176919292
6.410506963729858,3.4104509353637695,2.0325136184692383,1.152117875
