time,time_replication,time_lead_total_work,time_download
0.16999197006225586,0.07570075988769531,0.16999197006225586,0.040726292
0.1503450870513916,0.06243586540222168,0.1503450870513916,0.036535333
0.15001487731933594,0.06055903434753418,0.15001487731933594,0.058382333
0.14702272415161133,0.06168317794799805,0.14702272415161133,0.050453792
0.14146995544433594,0.06013345718383789,0.14146995544433594,0.053086792
0.14903831481933594,0.05598926544189453,0.14903831481933594,0.040921166
0.13940763473510742,0.06108236312866211,0.13940763473510742,0.053383
0.15001606941223145,0.05824875831604004,0.15001606941223145,0.047091875
0.14396929740905762,0.05471324920654297,0.14396929740905762,0.039786375
0.15353822708129883,0.06203269958496094,0.15353822708129883,0.038316959
0.15319037437438965,0.06361699104309082,0.15319037437438965,0.0506425
0.15485930442810059,0.05841255187988281,0.15485930442810059,0.039892791
0.15007352828979492,0.05885672569274902,0.15007352828979492,0.038182084
0.15625739097595215,0.06163334846496582,0.15625739097595215,0.051919458
0.16592049598693848,0.07339000701904297,0.16592049598693848,0.05121675
0.14725875854492188,0.06291985511779785,0.14725875854492188,0.051017208
0.1553516387939453,0.06199073791503906,0.1553516387939453,0.039102042
0.15209245681762695,0.06303238868713379,0.15209245681762695,0.038158416
0.14253711700439453,0.05799055099487305,0.14253711700439453,0.04026275
0.1572093963623047,0.07098031044006348,0.1572093963623047,0.035798375
0.15155816078186035,0.06476998329162598,0.15155816078186035,0.038740458
0.1655433177947998,0.07454252243041992,0.1655433177947998,0.052656958
0.14933013916015625,0.061928749084472656,0.14933013916015625,0.037353875
0.15402579307556152,0.06370019912719727,0.15402579307556152,0.049095375
0.1468343734741211,0.0646059513092041,0.1468343734741211,0.038511417
0.17028355598449707,0.07471609115600586,0.17028355598449707,0.054441959
0.15479087829589844,0.06405067443847656,0.15479087829589844,0.052149
0.15505623817443848,0.06704449653625488,0.15505623817443848,0.051639375
0.1694965362548828,0.07422614097595215,0.1694965362548828,0.049761208
0.17375493049621582,0.07412290573120117,0.17375493049621582,0.049286417
0.14613819122314453,0.06599116325378418,0.14613819122314453,0.0549725
0.14797449111938477,0.058652400970458984,0.14797449111938477,0.051045875
0.9823164939880371,0.0693972110748291,0.9823164939880371,0.051764916
0.14973068237304688,0.06516242027282715,0.14973068237304688,0.038829708
0.15671133995056152,0.06084084510803223,0.15671133995056152,0.050020667
0.1690385341644287,0.07584190368652344,0.1690385341644287,0.049180083
0.1545577049255371,0.06318783760070801,0.1545577049255371,0.055552375
0.14394402503967285,0.06637787818908691,0.14394402503967285,0.036684917
0.17082715034484863,0.0692751407623291,0.17082715034484863,0.052361833
0.15692830085754395,0.06564593315124512,0.15692830085754395,0.051665875
0.15960478782653809,0.06602907180786133,0.15960478782653809,0.051418458
0.151017427444458,0.06361865997314453,0.151017427444458,0.049454125
0.1452956199645996,0.06166577339172363,0.1452956199645996,0.051566
0.1558687686920166,0.06082963943481445,0.1558687686920166,0.039124333
0.15058493614196777,0.05881500244140625,0.15058493614196777,0.049591584
0.15208005905151367,0.06053924560546875,0.15208005905151367,0.039256375
0.1595914363861084,0.060355424880981445,0.1595914363861084,0.037873416
0.15594840049743652,0.06441617012023926,0.15594840049743652,0.050851416
0.15253472328186035,0.06527471542358398,0.15253472328186035,0.039867375
0.15360331535339355,0.06122922897338867,0.15360331535339355,0.050916541
0.13732194900512695,0.060326576232910156,0.13732194900512695,0.04210025
0.15520501136779785,0.06366896629333496,0.15520501136779785,0.040829708
0.14299964904785156,0.06417417526245117,0.14299964904785156,0.049660667
0.1364741325378418,0.05743527412414551,0.1364741325378418,0.040360542
0.14379024505615234,0.059944868087768555,0.14379024505615234,0.051099416
0.1513993740081787,0.0620424747467041,0.1513993740081787,0.037471917
0.15253305435180664,0.06752276420593262,0.15253305435180664,0.052163208
0.16426658630371094,0.0718991756439209,0.16426658630371094,0.050541292
0.16881728172302246,0.07646679878234863,0.16881728172302246,0.049060084
0.15450167655944824,0.06679892539978027,0.15450167655944824,0.051430209
0.1547391414642334,0.06271052360534668,0.1547391414642334,0.038320833
0.15016746520996094,0.06422090530395508,0.15016746520996094,0.048712334
0.17850279808044434,0.07698249816894531,0.17850279808044434,0.036571792
0.13773584365844727,0.06056380271911621,0.13773584365844727,0.053255416
0.15525054931640625,0.06505250930786133,0.15525054931640625,0.036910667
0.16226482391357422,0.07625651359558105,0.16226482391357422,0.048657167
0.914017915725708,0.06644654273986816,0.914017915725708,0.057930167
0.1531209945678711,0.06052994728088379,0.1531209945678711,0.049189209
0.15515446662902832,0.06629014015197754,0.15515446662902832,0.042076792
0.15094661712646484,0.06338667869567871,0.15094661712646484,0.037333625
0.15060162544250488,0.06154441833496094,0.15060162544250488,0.035649208
0.16404438018798828,0.0715024471282959,0.16404438018798828,0.053784
0.14889740943908691,0.06069350242614746,0.14889740943908691,0.047318042
0.1452016830444336,0.06506633758544922,0.1452016830444336,0.0368825
0.13967275619506836,0.059899330139160156,0.13967275619506836,0.051609458
0.14217281341552734,0.055130958557128906,0.14217281341552734,0.05141875
0.1467759609222412,0.06698393821716309,0.1467759609222412,0.036710583
0.15362811088562012,0.06308364868164062,0.15362811088562012,0.051825625
0.14024686813354492,0.06084942817687988,0.14024686813354492,0.039046708
0.15765166282653809,0.06461858749389648,0.15765166282653809,0.040009791
0.1592247486114502,0.07939386367797852,0.1592247486114502,0.053810333
0.1529712677001953,0.06174898147583008,0.1529712677001953,0.041302208
0.13883733749389648,0.06434750556945801,0.13883733749389648,0.039339417
0.1508955955505371,0.06722903251647949,0.1508955955505371,0.052793125
0.1495649814605713,0.06169462203979492,0.1495649814605713,0.050252541
0.14414072036743164,0.06374979019165039,0.14414072036743164,0.052741417
0.14996123313903809,0.06242561340332031,0.14996123313903809,0.052065541
0.155015230178833,0.06517481803894043,0.155015230178833,0.039607416
0.1660757064819336,0.07296442985534668,0.1660757064819336,0.049501375
0.1491222381591797,0.06278395652770996,0.1491222381591797,0.040491708
0.1560678482055664,0.06987309455871582,0.1560678482055664,0.049585333
0.15290236473083496,0.06608128547668457,0.15290236473083496,0.047403292
0.16173839569091797,0.07344508171081543,0.16173839569091797,0.038080667
0.1488785743713379,0.06180858612060547,0.1488785743713379,0.051856625
0.1564311981201172,0.06556534767150879,0.1564311981201172,0.051538583
0.13848185539245605,0.05935192108154297,0.13848185539245605,0.042203208
0.15030646324157715,0.06283831596374512,0.15030646324157715,0.039303833
0.14989709854125977,0.06588077545166016,0.14989709854125977,0.038934458
0.14420676231384277,0.06374573707580566,0.14420676231384277,0.049486416
0.15967655181884766,0.07169198989868164,0.15967655181884766,0.050627625
